Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Net Capacity Under STC (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Year,Technology,DC Net Capacity (MW),East West Fixed Tilt?,Tilt Angle,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),Azimuth Angle,Bifacial?
60790,Clarkstown Solar LLC,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#2,OP,PV,IPP Non-CHP,2,1.0,1.0,1,12,2014,,,,Y,,,,,,,,,Y,,,,2017,Solar Photovoltaic,1,,45,N, ,N, ,109,
60947,Tesla Inc.,60097,Onondaga County - Metro Water Board,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,2,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.4,,10,Y,1.4,N, ,180,
60947,Tesla Inc.,60098,Onondaga County - Oak Orchard WWTP,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,11,2017,,Y,,,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.5,,20,Y,2.5,N, ,180,
60947,Tesla Inc.,60114,Oneida County- DPW,NY,Oneida,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2,,25,Y,2,N, ,180,
60947,Tesla Inc.,60115,Town of Halfmoon,NY,Saratoga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,6,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.3,,30,Y,1.3,N, ,180,
59942,Argos Solar LLC,60150,Cornell Geneva Solar Farm,NY,Ontario,ARGOS,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60947,Tesla Inc.,60229,Orange County Solar Farm (NY),NY,Orange,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.1,,20,Y,2.1,N, ,180,
60163,Soltage LLC,60365,Vulcraft Solar,NY,Chemung,VULC,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,11,2013,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.2,,2,N, ,N, ,145,
57081,"WGL Energy Systems, Inc",60425,Skidmore College,NY,Saratoga,SO049,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2014,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2,,25,Y,2,N, ,180,
60231,"SEC LHNY Solar One, LLC",60431,Tompkins Cortland Community College,NY,Tompkins,TC3,OP,PV,IPP Non-CHP,2,2.0,2.0,2,5,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
57081,"WGL Energy Systems, Inc",60452,Calverton,NY,Suffolk,CALV,OP,PV,IPP Non-CHP,2,3.9,3.9,3.9,10,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,3.9,,20,Y,3.9,N, ,174,
57081,"WGL Energy Systems, Inc",60453,"Cummins, Inc",NY,Chautauqua,CUMM,OP,PV,IPP Non-CHP,2,2.0,2.0,2,6,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2,,10,Y,2,N, ,135,
57081,"WGL Energy Systems, Inc",60454,Houghton,NY,Allegany,HOUGH,OP,PV,IPP Non-CHP,2,2.6,2.6,2.6,4,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60455,Oneida - South,NY,Oneida,ONS,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60456,Oneida - West,NY,Oneida,ONW,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60947,Tesla Inc.,60462,Onondaga County- Clearwater,NY,Oswego,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.5,,25,Y,2.5,N, ,180,
60250,"DG Bethlehem Solar, LLC",60477,Bethlehem - East,NY,Albany,BE,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,3,2016,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
60250,"DG Bethlehem Solar, LLC",60478,Bethlehem - West,NY,Albany,BW,OP,PV,IPP Non-CHP,2,1.0,1.0,1,3,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.2,,25,Y,1.2,N, ,180,
60401,"Tannery Road Solar, LLC",60677,Tannery Road Landfill,NY,Oneida,TRSP,OP,PV,Commercial Non-CHP,4,2.0,2.0,2,8,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,25,N, ,N, ,180,
60947,Tesla Inc.,60817,Sullivan County - Adult Care Solar,NY,Sullivan,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,5,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
61060,Cypress Creek Renewables,60819,Jefferson-Lewis BOCES Solar,NY,Jefferson,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2017,,,,,,,,,,,,,,,,,2017,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
60584,Onyx Asset Services Group,60967,Onyx - Lamphear Road,NY,Oneida,10016,OP,PV,IPP Non-CHP,2,2.0,2.0,2,10,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
60643,Artemis Solar LLC,61003,Musgrave East Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60643,Artemis Solar LLC,61015,Musgrave West Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60669,Laertes Solar LLC,61030,Harford Solar Farm,NY,Tompkins,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,N, ,N, ,180,
60571,AEP Onsite Partners,61042,Canandaigua Westbrook Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,2.0,1.6,1.6,3,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2,,25,Y,1.6,N, ,180,
60571,AEP Onsite Partners,61043,Canandaigua Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
60833,"Finger Lakes Solar I, LLC",61210,Finger Lakes Solar I,NY,Ontario,FLS1,OP,PV,IPP Non-CHP,2,1.9,2.0,2,11,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.9,,25,N, ,N, ,180,
61012,AES Distributed Energy,61376,Cedar Creek PV,NY,Nassau,CEDR1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,6,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.7,,15,N, ,N, ,171,
60571,AEP Onsite Partners,61389,Letchworth Solar Project,NY,Wyoming,PV1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,6,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.2,,28,Y,1.2,N, ,180,
61093,"SL Babylon, LLC",61487,SL Babylon,NY,Suffolk,SLBAB,OP,PV,IPP Non-CHP,2,9.0,9.0,9,12,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,10.6,,20,N, ,N, ,180,
61012,AES Distributed Energy,61509,Monroe County Sites A & B,NY,Monroe,MONA,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,12,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.4,,20,Y,2.4,N, ,180,
61012,AES Distributed Energy,61509,Monroe County Sites A & B,NY,Monroe,MONB,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,12,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.4,,20,Y,2.4,N, ,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MONC,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,Y,2.8,N, ,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MOND,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,Y,2.8,N, ,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MONE,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2017,,N,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,Y,2.8,N, ,180,
60571,AEP Onsite Partners,61604,Camden CSD Solar Array,NY,Oneida,1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2017,,Y,,N,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.4,,25,N, ,N, ,184,
61347,Scotch Settlement        ,61717,"IRE Solar I, LLC",NY,St Lawrence,SSIRE,OP,PV,IPP Non-CHP,2,1.0,1.0,1,12,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.4,,30,N, ,N, ,180,
60584,Onyx Asset Services Group,61724,Onyx - Saratoga Springs Landfill Solar,NY,Saratoga,10254,OP,PV,IPP Non-CHP,2,2.0,2.0,2,11,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,20,N, ,Y,2.6,192.8,
60571,AEP Onsite Partners,61725,Madison County,NY,Madison,PV1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,8,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.4,,30,Y,2.4,N, ,180,
61391,"Gore Mountain Solar II, LLC",61764,Gore Mountain Solar II,NY,Washington,SNWH2,OP,PV,IPP Non-CHP,2,2.0,2.0,2,9,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.5,,20,N, ,Y,2.5,180,
61387,"HGS solar I, LLC",61765,HGS Solar I,NY,Washington,SNWH1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,9,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
61012,AES Distributed Energy,61804,City of Rochester Solar,NY,Monroe,ROC01,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,2.6,,15,N, ,Y,2.6,180,
59474,BQ Energy LLC,61898,Solean Solar Project,NY,Cattaraugus,SOLEA,OP,PV,IPP Non-CHP,2,4.0,4.0,4,4,2016,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,5.7,,25,N, ,N, ,180,
61514,"Agilitas Energy, LLC",61902,Holtsville Solar Project,NY,Suffolk,HOLTS,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,12,2017,,,,Y,,,,,,,Y,,,,,,2017,Solar Photovoltaic,1.7,,20,N, ,N, ,175,
56924,Long Island Solar Farm LLC,57589,Long Island Solar Farm LLC,NY,Suffolk,9WUBN,OP,PV,IPP Non-CHP,2,31.5,31.5,31.5,12,2011,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,37.7,,28,N, ,N, ,180,
58491,"Constellation Solar Holding, LLC",58550,Owens Corning at Bethlehem,NY,Albany,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,10,2013,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.3,,25,Y,2.3,N, ,180,
57365,Consolidated Edison Solutions Inc,58647,Port Richmond WWT Solar,NY,Richmond,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,7,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.9,,20,N, ,Y,1.3,180,
58677,CD US Solar MT1 LLC,58785,Brentwood Solar,NY,Suffolk,BRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,11,2011,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1,,6,N, ,N, ,164,
58677,CD US Solar MT1 LLC,58786,Deer Park,NY,Suffolk,DRP1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2012,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,3,,6,N, ,N, ,252,
58677,CD US Solar MT1 LLC,58787,Dennison,NY,Suffolk,DNN1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,4,2011,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2,,6,N, ,N, ,90,
58677,CD US Solar MT1 LLC,58788,North County,NY,Suffolk,NRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,4,2011,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1,,10,N, ,N, ,100,
58677,CD US Solar MT1 LLC,58789,Riverhead,NY,Suffolk,RVH1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2011,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.5,,10,N, ,N, ,127,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,9,2012,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,6,N, ,N, ,164,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.6,,6,N, ,N, ,262,
58661,"Sustainable Power Group, LLC",59274,Sutter Greenworks LLC,NY,Suffolk,SUTTG,OP,PV,IPP Non-CHP,2,5.0,4.0,4,10,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,7.2,,25,N, ,N, ,180,
58661,"Sustainable Power Group, LLC",59275,Sterlington Greenworks LLC,NY,Suffolk,STERG,OP,PV,IPP Non-CHP,2,1.3,1.0,1,10,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.8,,25,N, ,N, ,180,
58661,"Sustainable Power Group, LLC",59276,Leavenworth Greenworks LLC,NY,Suffolk,LEAVG,OP,PV,IPP Non-CHP,2,9.5,7.0,7,6,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,14.3,,25,N, ,N, ,180,
59237,"Ulysses Solar, LLC",59470,Cornell Snyder Road Solar Array,NY,Tompkins,CSR1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.4,11,2014,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.8,,17,N, ,N, ,180,
59356,SSA Solar of NY LLC,59613,Town of Williamson Landfill PV,NY,Wayne,TWLL,OP,PV,Commercial Non-CHP,4,1.2,1.2,1.2,12,2014,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.5,,20,N, ,N, ,185,
59360,Clarkson Solar LLC,59623,Clarkson Solar,NY,St Lawrence,CSPV,OP,PV,IPP Non-CHP,2,2.0,2.0,2,11,2014,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.3,,25,N, ,Y,2.3,135,
59474,BQ Energy LLC,59705,Steel Sun,NY,Erie,SSUN2,OP,PV,IPP Non-CHP,2,2.0,2.0,1.7,12,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,25,N, ,Y,2,180,
60947,Tesla Inc.,59789,Millbrook School,NY,Dutchess,PV1,OP,PV,IPP Non-CHP,2,1.4,1.4,1.4,3,2015,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.7,,30,Y,1.7,N, ,170,
60790,Clarkstown Solar LLC,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,12,2014,,,,Y,,,,,,,,,Y,,,,2018,Solar Photovoltaic,1,,45,N, ,N, ,109,
60790,Clarkstown Solar LLC,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#2,OP,PV,IPP Non-CHP,2,1.0,1.0,1,12,2014,,,,Y,,,,,,,,,Y,,,,2018,Solar Photovoltaic,1,,45,N, ,N, ,109,
49893,Invenergy Services LLC,60045,Shoreham Solar Commons,NY,Suffolk,GEN1,OP,PV,IPP Non-CHP,2,24.9,24.9,24.9,7,2018,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,24.9,,25,N, ,N, ,180,
60947,Tesla Inc.,60097,Onondaga County - Metro Water Board,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,2,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.4,,10,Y,1.4,N, ,180,
60947,Tesla Inc.,60098,Onondaga County - Oak Orchard WWTP,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,11,2017,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,20,Y,2.5,N, ,180,
60947,Tesla Inc.,60114,Oneida County- DPW,NY,Oneida,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2017,,N,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2,,25,Y,2,N, ,180,
60947,Tesla Inc.,60115,Town of Halfmoon,NY,Saratoga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1,6,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.3,,30,Y,1.3,N, ,180,
59942,Argos Solar LLC,60150,Cornell Geneva Solar Farm,NY,Ontario,ARGOS,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60947,Tesla Inc.,60229,Orange County Solar Farm (NY),NY,Orange,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.1,,20,Y,2.1,N, ,180,
60947,Tesla Inc.,60232,Onondaga County- Jamesville,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,3,2018,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,20,Y,2.5,N, ,180,
60163,Soltage LLC,60365,Vulcraft Solar,NY,Chemung,VULC,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,11,2013,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.2,,2,N, ,N, ,145,
57081,"WGL Energy Systems, Inc",60425,Skidmore College,NY,Saratoga,SO049,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2014,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2,,25,Y,2,N, ,180,
60231,"SEC LHNY Solar One, LLC",60431,Tompkins Cortland Community College,NY,Tompkins,TC3,OP,PV,IPP Non-CHP,2,2.0,2.0,2,5,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
57081,"WGL Energy Systems, Inc",60452,Calverton,NY,Suffolk,CALV,OP,PV,IPP Non-CHP,2,3.9,3.9,3.9,10,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,3.9,,20,Y,3.9,N, ,174,
57081,"WGL Energy Systems, Inc",60453,"Cummins, Inc",NY,Chautauqua,CUMM,OP,PV,IPP Non-CHP,2,2.0,2.0,2,6,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2,,10,Y,2,N, ,135,
57081,"WGL Energy Systems, Inc",60454,Houghton,NY,Allegany,HOUGH,OP,PV,IPP Non-CHP,2,2.6,2.6,2.6,4,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60455,Oneida - South,NY,Oneida,ONS,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60456,Oneida - West,NY,Oneida,ONW,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60947,Tesla Inc.,60462,Onondaga County- Clearwater,NY,Oswego,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,25,Y,2.5,N, ,180,
60947,Tesla Inc.,60463,Greene County Meter #1,NY,Greene,PV1,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,2,2018,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.3,,25,Y,2.3,N, ,180,
60250,"DG Bethlehem Solar, LLC",60477,Bethlehem - East,NY,Albany,BE,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,3,2016,,N,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
60250,"DG Bethlehem Solar, LLC",60478,Bethlehem - West,NY,Albany,BW,OP,PV,IPP Non-CHP,2,1.0,1.0,1,3,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.2,,25,Y,1.2,N, ,180,
60947,Tesla Inc.,60507,Broome County,NY,Broome,NORTH,OP,PV,IPP Non-CHP,2,2.0,2.0,2,6,2018,,Y,,N,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.3,,30,Y,2.3,N, ,175,
60947,Tesla Inc.,60507,Broome County,NY,Broome,SOUTH,OP,PV,IPP Non-CHP,2,2.0,2.0,2,6,2018,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.3,,30,Y,2.3,N, ,175,
60401,"Tannery Road Solar, LLC",60677,Tannery Road Landfill,NY,Oneida,TRSP,OP,PV,Commercial Non-CHP,4,2.0,2.0,2,8,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,25,N, ,N, ,180,
60947,Tesla Inc.,60817,Sullivan County - Adult Care Solar,NY,Sullivan,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,5,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
60947,Tesla Inc.,60818,Oswego County - Fulton Solar,NY,Oswego,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,6,2018,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
61060,Cypress Creek Renewables,60819,Jefferson-Lewis BOCES Solar,NY,Jefferson,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2017,,,,Y,,,,,,,,,,Y,,,2018,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
60947,Tesla Inc.,60904,Time Warner Cable - Knowles,NY,Steuben,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,5,2018,,Y,,,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,30,Y,2.8,N, ,180,
60584,Onyx Asset Services Group,60967,Onyx - Lamphear Road CSG,NY,Oneida,10016,OP,PV,IPP Non-CHP,2,2.0,2.0,2,10,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
60643,Artemis Solar LLC,61003,Musgrave East Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60643,Artemis Solar LLC,61015,Musgrave West Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60669,Laertes Solar LLC,61030,Harford Solar Farm,NY,Tompkins,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,20,N, ,N, ,180,
60571,AEP Onsite Partners,61042,Canandaigua Westbrook Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,2.0,1.6,1.6,3,2017,,N,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2,,25,Y,1.6,N, ,180,
60571,AEP Onsite Partners,61043,Canandaigua Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2,12,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
60833,"Finger Lakes Solar I, LLC",61210,Finger Lakes Solar I,NY,Ontario,FLS1,OP,PV,IPP Non-CHP,2,1.9,2.0,2,11,2016,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.9,,25,N, ,N, ,180,
61012,AES Distributed Energy,61376,Cedar Creek PV,NY,Nassau,CEDR1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,6,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.7,,15,N, ,N, ,171,
60571,AEP Onsite Partners,61389,Letchworth Solar Project,NY,Wyoming,PV1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,6,2017,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,1.2,,28,Y,1.2,N, ,180,
61012,AES Distributed Energy,61469,Lichtenthal,NY,Genesee,LIC01,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2018,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61012,AES Distributed Energy,61470,Call Farms 1,NY,Genesee,CFM11,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2018,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.9,,25,N, ,Y,2.9,180,
61012,AES Distributed Energy,61471,Call Farms 3,NY,Genesee,CFM31,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2018,,,,Y,,,,,,,Y,,,,,,2018,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
